episode,scenario_sha256,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL007,1.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,37.389847474744535
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL0010,1.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38199526434014
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL002,1.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,37.391564243731295
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL009,1.0,783.0,2.0,152.0,0.0,0.0,0.0,0.0,-106.39388992401057
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL005,1.0,859.0,1.0,68.0,0.0,0.0,0.0,0.0,-26.94002953169015
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL001,1.0,881.0,1.0,39.0,0.0,0.0,0.0,0.0,0.44050055777837827
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL003,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,37.23568776567114
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL008,1.0,1108.0,1.0,84.0,0.0,0.0,0.0,0.0,-42.12566517960826
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL006,1.0,1142.0,2.0,95.0,0.0,0.0,0.0,0.0,-52.527644815507394
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL004,1.0,1169.0,1.0,56.0,0.0,0.0,0.0,0.0,-15.64334884417675
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL003,1.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37202128040597
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL005,1.0,798.0,1.0,69.0,0.0,0.0,0.0,0.0,-27.926517704312637
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL006,1.0,814.0,3.0,270.0,0.0,0.0,0.0,0.0,-217.9604555178779
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL008,1.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31269169341858
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL009,1.0,841.0,2.0,211.0,0.0,0.0,0.0,0.0,-162.15693851431146
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL007,1.0,886.0,1.0,69.0,0.0,0.0,0.0,0.0,-27.953327054738217
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL001,1.0,944.0,3.0,100.0,0.0,0.0,0.0,0.0,-57.233423762813196
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL002,1.0,1014.0,1.0,57.0,0.0,0.0,0.0,0.0,-16.53438011226875
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL004,1.0,1087.0,1.0,30.0,0.0,0.0,0.0,0.0,8.917424812843674
