episode,scenario_sha256,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL007,1.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716378702808
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL0010,1.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716376835974
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL009,1.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417163794500894
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL002,1.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41716378726569
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL005,1.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41227233041076
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL003,1.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,37.292804928357036
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL001,1.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27335147704902
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL006,1.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,37.354959157712884
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL008,1.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31499028827371
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL004,1.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,37.294154869854914
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL005,1.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,37.404849909814246
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL0010,1.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3979129285247
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL007,1.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38796270847456
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL004,1.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40123869714017
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL001,1.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40460087820614
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL006,1.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,37.386012890659636
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL008,1.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31608519732198
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL009,1.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38619873438946
