episode,scenario_sha256,agent,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL0010,1.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40295452539732
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL007,1.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,37.398536928114076
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL009,1.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,37.400632705800895
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL002,1.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,37.405277194103235
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL005,1.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40210946614255
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL003,1.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27820118615057
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL001,1.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2720256174811
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL006,1.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34092052545389
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL008,1.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,37.312899643922364
0,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,KL004,1.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30226425299755
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL007,1.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40060987309031
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL0010,1.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40009737232383
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL005,1.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38292799180332
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL004,1.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,37.396146282243535
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL001,1.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39745661787875
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL008,1.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31095401109541
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL006,1.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36992723295172
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL009,1.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37527512519417
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL002,1.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37332847012013
1,ccab10940199f04759a7aee3b98da016aa5c2c4f70da11a1ab00aafd823377c1,KL003,1.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25995847359309
2,07a72834afc7379c1010660987a6759a162efff1b4ea783c53ab2a58d863cbde,KL006,1.0,710.0,1.0,81.0,0.0,0.0,0.0,0.0,-39.2116233207616
2,07a72834afc7379c1010660987a6759a162efff1b4ea783c53ab2a58d863cbde,KL007,1.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,37.406815922749246
2,07a72834afc7379c1010660987a6759a162efff1b4ea783c53ab2a58d863cbde,KL002,1.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,37.399189366581496
